Id_customer,response_code,cell_package_sk
14038,1,118514
18704,1,118514
11003,1,118514
4022,1,118514
3739,1,118514
8887,1,118514
11516,1,118514
12028,1,118514
15403,1,118514
14255,1,118514
19498,1,118514
2836,1,118514
14471,1,118514
11538,1,118514
1394,1,118514
2773,1,118514
5794,1,118514
18338,1,118514
12121,1,118514
3525,1,118514
19017,1,118514
14206,1,118514
10400,1,118514
14503,1,118514
8481,1,118514
3559,1,118514
6463,1,118514
16845,1,118514
6962,1,118514
17346,1,118514
6428,1,118514
8485,1,118514
12907,1,118514
16170,1,118514
5443,1,118514
18549,1,118514
17261,1,118514
3452,1,118514
6946,1,118514
6419,1,118514
3341,1,118514
3797,1,118514
15583,1,118514
8844,1,118514
2900,1,118514
1499,1,118514
11670,1,118514
19476,1,118514
19158,1,118514
641,1,118514
970,1,118514
17881,1,118514
2749,1,118514
11495,1,118514
15014,1,118514
13429,1,118514
9167,1,118514
8227,1,118514
15168,1,118514
3607,1,118514
15092,1,118514
13982,1,118514
16649,1,118514
14210,1,118514
13186,1,118514
9348,1,118514
2879,1,118514
19756,1,118514
11845,1,118514
15407,1,118514
18299,1,118514
15601,1,118514
5979,1,118514
1140,1,118514
15492,1,118514
4797,1,118514
3492,1,118514
6591,1,118514
18520,1,118514
15163,1,118514
18296,1,118514
17693,1,118514
13990,1,118514
1806,1,118514
11351,1,118514
3463,1,118514
14918,1,118514
18566,1,118514
19257,1,118514
12477,1,118514
12281,1,118514
13362,1,118514
11146,1,118514
11914,1,118514
16438,1,118514
19675,1,118514
10826,1,118514
3439,1,118514
12598,1,118514
13166,1,118514
15077,1,118514
6117,1,118514
12772,1,118514
15320,1,118514
16525,1,118514
18240,1,118514
4787,1,118514
16286,1,118514
4342,1,118514
3867,1,118514
8908,1,118514
9007,1,118514
10900,1,118514
15591,1,118514
9210,1,118514
15164,1,118514
9657,1,118514
12379,1,118514
4223,1,118514
14315,1,118514
18181,1,118514
8770,1,118514
10821,1,118514
3223,1,118514
6393,1,118514
19882,1,118514
15170,1,118514
12224,1,118514
6847,1,118514
3142,1,118514
18020,1,118514
2720,1,118514
13255,1,118514
7207,1,118514
2214,1,118514
13949,1,118514
14857,1,118514
19459,1,118514
8896,1,118514
16095,1,118514
15263,1,118514
421,1,118514
4229,1,118514
11955,1,118514
4982,1,118514
4290,1,118514
5790,1,118514
19313,1,118514
5155,1,118514
6527,1,118514
9024,1,118514
254,1,118514
16770,1,118514
10632,1,118514
17222,1,118514
16730,1,118514
14394,1,118514
5141,1,118514
16827,1,118514
9956,1,118514
3773,1,118514
9129,1,118514
7802,1,118514
18755,1,118514
17823,1,118514
14106,1,118514
18043,1,118514
9876,1,118514
5145,1,118514
2384,1,118514
14616,1,118514
6588,1,118514
9324,1,118514
14975,1,118514
4439,1,118514
7333,1,118514
6954,1,118514
893,1,118514
8288,1,118514
14285,1,118514
1720,1,118514
15262,1,118514
14780,1,118514
13374,1,118514
9249,1,118514
7120,1,118514
5802,1,118514
835,1,118514
1745,1,118514
4691,1,118514
4673,1,118514
7670,1,118514
11438,1,118514
13028,1,118514
2588,1,118514
3367,1,118514
9895,1,118514
4382,1,118514
7079,1,118514
17646,1,118514
12608,1,118514
10291,1,118514
10188,1,118514
12692,1,118514
5506,1,118514
14770,1,118514
16933,1,118514
5780,1,118514
14129,1,118514
13963,1,118514
19805,1,118514
5773,1,118514
8297,1,118514
6523,1,118514
16278,1,118514
2213,1,118514
8190,1,118514
7582,1,118514
6343,1,118514
1043,1,118514
11545,1,118514
14386,1,118514
15355,1,118514
9391,1,118514
4260,1,118514
3605,1,118514
437,1,118514
15783,1,118514
18692,1,118514
14844,1,118514
19417,1,118514
10077,1,118514
5241,1,118514
3228,1,118514
1222,1,118514
2574,1,118514
11738,1,118514
924,1,118514
2621,1,118514
849,1,118514
19083,1,118514
1766,1,118514
1239,1,118514
11823,1,118514
18401,1,118514
11311,1,118514
12909,1,118514
9526,1,118514
13527,1,118514
18887,1,118514
4675,1,118514
3216,1,118514
19309,1,118514
19880,1,118514
5009,1,118514
16935,1,118514
13493,1,118514
2868,1,118514
4450,1,118514
18826,1,118514
7594,1,118514
699,1,118514
19683,1,118514
14881,1,118514
19671,1,118514
10355,1,118514
3021,1,118514
545,1,118514
17884,1,118514
6994,1,118514
9693,1,118514
4142,1,118514
8592,1,118514
8562,1,118514
3849,1,118514
18182,1,118514
6658,1,118514
3301,1,118514
7596,1,118514
6858,1,118514
7012,1,118514
9832,1,118514
17017,1,118514
12666,1,118514
4428,1,118514
7969,1,118514
8855,1,118514
8615,1,118514
14618,1,118514
15748,1,118514
12560,1,118514
8912,1,118514
6609,1,118514
1836,1,118514
6275,1,118514
14524,1,118514
17154,1,118514
18789,1,118514
18375,1,118514
18961,1,118514
4052,1,118514
7972,1,118514
10427,1,118514
6414,1,118514
5402,1,118514
19714,1,118514
7978,1,118514
2692,1,118514
10410,1,118514
1647,1,118514
13481,1,118514
16769,1,118514
8262,1,118514
10120,1,118514
2091,1,118514
9020,1,118514
13121,1,118514
18498,1,118514
3648,1,118514
6846,1,118514
17970,1,118514
4663,1,118514
6372,1,118514
10668,1,118514
5925,1,118514
947,1,118514
3722,1,118514
12402,1,118514
10457,1,118514
1680,1,118514
18304,1,118514
19621,1,118514
3819,1,118514
13918,1,118514
7063,1,118514
6166,1,118514
13778,1,118514
15144,1,118514
9812,1,118514
19744,1,118514
11847,1,118514
3186,1,118514
15960,1,118514
16163,1,118514
15654,1,118514
1973,1,118514
13147,1,118514
10908,1,118514
2067,1,118514
10397,1,118514
584,1,118514
3344,1,118514
11383,1,118514
18514,1,118514
2785,1,118514
13853,1,118514
11577,1,118514
8729,1,118514
12763,1,118514
5495,1,118514
7919,1,118514
4606,1,118514
1055,1,118514
18812,1,118514
10257,1,118514
8884,1,118514
5112,1,118514
2564,1,118514
13371,1,118514
19225,1,118514
2964,1,118514
19886,1,118514
3016,1,118514
1077,1,118514
7717,1,118514
17451,1,118514
18997,1,118514
13848,1,118514
11679,1,118514
8102,1,118514
15032,1,118514
13519,1,118514
16239,1,118514
7726,1,118514
1658,1,118514
3177,1,118514
17204,1,118514
12494,1,118514
7038,1,118514
4227,1,118514
11186,1,118514
9102,1,118514
2582,1,118514
9195,1,118514
12000,1,118514
3848,1,118514
16559,1,118514
14560,1,118514
1738,1,118514
9503,1,118514
8106,1,118514
10335,1,118514
1744,1,118514
10205,1,118514
16114,1,118514
8938,1,118514
10613,1,118514
17655,1,118514
4175,1,118514
599,1,118514
6573,1,118514
1073,1,118514
10304,1,118514
13842,1,118514
10863,1,118514
11214,1,118514
1053,1,118514
7853,1,118514
1531,1,118514
9495,1,118514
2501,1,118514
13250,1,118514
975,1,118514
16346,1,118514
6532,1,118514
12688,1,118514
15198,1,118514
3232,1,118514
17553,1,118514
8273,1,118514
6691,1,118514
6083,1,118514
18448,1,118514
11201,1,118514
3442,1,118514
17532,1,118514
5683,1,118514
4368,1,118514
7332,1,118514
9609,1,118514
18890,1,118514
5805,1,118514
5637,1,118514
5148,1,118514
19126,1,118514
17928,1,118514
1047,1,118514
13970,1,118514
15756,1,118514
4633,1,118514
3596,1,118514
17808,1,118514
10570,1,118514
5272,1,118514
17687,1,118514
8853,1,118514
205,1,118514
246,1,118514
16080,1,118514
17388,1,118514
6781,1,118514
19035,1,118514
10206,1,118514
18264,1,118514
19594,1,118514
7765,1,118514
1111,1,118514
1810,1,118514
18429,1,118514
17740,1,118514
7046,1,118514
13423,1,118514
8964,1,118514
1590,1,118514
2230,1,118514
14113,1,118514
18030,1,118514
6410,1,118514
16068,1,118514
570,1,118514
18018,1,118514
10220,1,118514
6043,1,118514
12211,1,118514
11007,1,118514
4702,1,118514
11439,1,118514
77,1,118514
8337,1,118514
1331,1,118514
5314,1,118514
9953,1,118514
11835,1,118514
18874,1,118514
6709,1,118514
5339,1,118514
3481,1,118514
18761,1,118514
14526,1,118514
13793,1,118514
10829,1,118514
1774,1,118514
17236,1,118514
10404,1,118514
5748,1,118514
13687,1,118514
10433,1,118514
6669,1,118514
12735,1,118514
14445,1,118514
2958,1,118514
10960,1,118514
19016,1,118514
4372,1,118514
14107,1,118514
9058,1,118514
10034,1,118514
2852,1,118514
17274,1,118514
17368,1,118514
2760,1,118514
10795,1,118514
13287,1,118514
33,1,118514
9244,1,118514
9722,1,118514
1037,1,118514
9764,1,118514
11308,1,118514
3270,1,118514
15267,1,118514
12689,1,118514
10615,1,118514
4607,1,118514
6536,1,118514
3748,1,118514
19317,1,118514
266,1,118514
11763,1,118514
9472,1,118514
14407,1,118514
13212,1,118514
10332,1,118514
17422,1,118514
9145,1,118514
4649,1,118514
18305,1,118514
18146,1,118514
4400,1,118514
1482,1,118514
18603,1,118514
18102,1,118514
12449,1,118514
15030,1,118514
6660,1,118514
7326,1,118514
11633,1,118514
1427,1,118514
18349,1,118514
11551,1,118514
1919,1,118514
1937,1,118514
14089,1,118514
71,1,118514
13197,1,118514
8655,1,118514
14732,1,118514
17610,1,118514
6256,1,118514
18115,1,118514
16122,1,118514
11722,1,118514
17267,1,118514
3353,1,118514
9326,1,118514
10135,1,118514
2031,1,118514
13928,1,118514
3673,1,118514
12670,1,118514
16973,1,118514
5933,1,118514
13615,1,118514
3303,1,118514
15289,1,118514
251,1,118514
5166,1,118514
14574,1,118514
7900,1,118514
8007,1,118514
3457,1,118514
14304,1,118514
6969,1,118514
16033,1,118514
13413,1,118514
3043,1,118514
13448,1,118514
1805,1,118514
9606,1,118514
7986,1,118514
12256,1,118514
325,1,118514
6983,1,118514
1148,1,118514
5872,1,118514
7856,1,118514
6711,1,118514
13932,1,118514
2975,1,118514
4317,1,118514
18258,1,118514
8641,1,118514
12562,1,118514
3293,1,118514
3900,1,118514
6801,1,118514
10658,1,118514
14239,1,118514
11814,1,118514
16588,1,118514
11399,1,118514
17375,1,118514
8930,1,118514
2046,1,118514
10037,1,118514
16275,1,118514
5341,1,118514
4848,1,118514
15908,1,118514
19780,1,118514
4559,1,118514
8830,1,118514
9322,1,118514
19413,1,118514
11216,1,118514
13648,1,118514
5467,1,118514
11161,1,118514
12235,1,118514
1600,1,118514
16218,1,118514
2301,1,118514
18306,1,118514
16564,1,118514
16154,1,118514
15843,1,118514
7014,1,118514
13737,1,118514
13409,1,118514
12129,1,118514
1376,1,118514
7706,1,118514
6480,1,118514
19147,1,118514
18844,1,118514
5477,1,118514
17095,1,118514
11035,1,118514
4968,1,118514
6649,1,118514
12781,1,118514
5619,1,118514
13876,1,118514
15715,1,118514
1653,1,118514
19023,1,118514
7138,1,118514
18807,1,118514
10496,1,118514
14993,1,118514
16975,1,118514
14934,1,118514
1454,1,118514
9255,1,118514
19485,1,118514
786,1,118514
1516,1,118514
7515,1,118514
4102,1,118514
11147,1,118514
12293,1,118514
13488,1,118514
12095,1,118514
14805,1,118514
15660,1,118514
18216,1,118514
18563,1,118514
14215,1,118514
244,1,118514
14146,1,118514
8793,1,118514
698,1,118514
1830,1,118514
14861,1,118514
11897,1,118514
11695,1,118514
15158,1,118514
439,1,118514
5358,1,118514
13456,1,118514
7779,1,118514
18571,1,118514
4448,1,118514
17327,1,118514
3455,1,118514
19693,1,118514
15886,1,118514
10348,1,118514
12300,1,118514
11433,1,118514
6013,1,118514
7928,1,118514
9731,1,118514
12727,1,118514
15124,1,118514
3261,1,118514
18679,1,118514
7214,1,118514
13141,1,118514
1816,1,118514
4162,1,118514
17039,1,118514
309,1,118514
5286,1,118514
11032,1,118514
14577,1,118514
2660,1,118514
5119,1,118514
1828,1,118514
18328,1,118514
18417,1,118514
4393,1,118514
3949,1,118514
10379,1,118514
16437,1,118514
8113,1,118514
11882,1,118514
3243,1,118514
3814,1,118514
620,1,118514
16548,1,118514
5694,1,118514
16937,1,118514
6585,1,118514
16274,1,118514
6313,1,118514
14564,1,118514
19970,1,118514
11851,1,118514
6584,1,118514
5737,1,118514
8687,1,118514
11471,1,118514
19674,1,118514
3799,1,118514
10252,1,118514
6154,1,118514
9834,1,118514
9922,1,118514
6797,1,118514
159,1,118514
19327,1,118514
10277,1,118514
5011,1,118514
352,1,118514
1160,1,118514
14384,1,118514
11952,1,118514
17458,1,118514
12939,1,118514
16600,1,118514
15388,1,118514
341,1,118514
1701,1,118514
14759,1,118514
14941,1,118514
4199,1,118514
18879,1,118514
3161,1,118514
12854,1,118514
18503,1,118514
6800,1,118514
3073,1,118514
3088,1,118514
14568,1,118514
11096,1,118514
8400,1,118514
10933,1,118514
9580,1,118514
8889,1,118514
7616,1,118514
12803,1,118514
13483,1,118514
15016,1,118514
12180,1,118514
711,1,118514
11934,1,118514
11852,1,118514
8461,1,118514
19718,1,118514
15186,1,118514
11053,1,118514
2583,1,118514
12786,1,118514
18105,1,118514
18927,1,118514
12892,1,118514
8838,1,118514
3533,1,118514
2376,1,118514
15953,1,118514
2276,1,118514
19801,1,118514
11278,1,118514
14533,1,118514
13786,1,118514
9344,1,118514
11592,1,118514
7837,1,118514
16859,1,118514
18702,1,118514
4264,1,118514
18960,1,118514
1663,1,118514
806,1,118514
11212,1,118514
14956,1,118514
16369,1,118514
13124,1,118514
6257,1,118514
4077,1,118514
16341,1,118514
111,1,118514
19917,1,118514
11434,1,118514
3775,1,118514
5224,1,118514
18582,1,118514
16862,1,118514
2210,1,118514
6872,1,118514
5769,1,118514
17974,1,118514
16763,1,118514
11841,1,118514
9930,1,118514
3377,1,118514
12185,1,118514
3099,1,118514
18994,1,118514
10504,1,118514
2233,1,118514
19921,1,118514
9809,1,118514
13219,1,118514
5384,1,118514
3592,1,118514
7145,1,118514
3598,1,118514
8561,1,118514
13471,1,118514
4494,1,118514
19952,1,118514
1967,1,118514
1619,1,118514
11419,1,118514
5013,1,118514
5281,1,118514
12886,1,118514
16981,1,118514
7993,1,118514
1338,1,118514
14392,1,118514
8232,1,118514
3486,1,118514
11777,1,118514
15058,1,118514
13520,1,118514
13161,1,118514
1023,1,118514
18565,1,118514
17009,1,118514
8943,1,118514
3825,1,118514
9090,1,118514
14279,1,118514
399,1,118514
13624,1,118514
6706,1,118514
13132,1,118514
3453,1,118514
15378,1,118514
15075,1,118514
1252,1,118514
13134,1,118514
4129,1,118514
19626,1,118514
13592,1,118514
6115,1,118514
3158,1,118514
3281,1,118514
15704,1,118514
1505,1,118514
1534,1,118514
4789,1,118514
7400,1,118514
15605,1,118514
16270,1,118514
6253,1,118514
15862,1,118514
8373,1,118514
18780,1,118514
19658,1,118514
6940,1,118514
10975,1,118514
5909,1,118514
6787,1,118514
19101,1,118514
16002,1,118514
11530,1,118514
11946,1,118514
17223,1,118514
15538,1,118514
6406,1,118514
13507,1,118514
19520,1,118514
13027,1,118514
8177,1,118514
3277,1,118514
12787,1,118514
2008,1,118514
1365,1,118514
7618,1,118514
18656,1,118514
11490,1,118514
18101,1,118514
9115,1,118514
1406,1,118514
18838,1,118514
5696,1,118514
13472,1,118514
18000,1,118514
11658,1,118514
6403,1,118514
14735,1,118514
905,1,118514
6459,1,118514
1096,1,118514
3418,1,118514
2041,1,118514
1483,1,118514
9592,1,118514
6620,1,118514
15980,1,118514
17192,1,118514
11349,1,118514
19121,1,118514
13038,1,118514
7322,1,118514
9340,1,118514
16539,1,118514
8075,1,118514
272,1,118514
14417,1,118514
3485,1,118514
6461,1,118514
14443,1,118514
17606,1,118514
17383,1,118514
13171,1,118514
17065,1,118514
15413,1,118514
14459,1,118514
5870,1,118514
14969,1,118514
11391,1,118514
1635,1,118514
18113,1,118514
9583,1,118514
12606,1,118514
2826,1,118514
8654,1,118514
18539,1,118514
11997,1,118514
6055,1,118514
3553,1,118514
13596,1,118514
1113,1,118514
8099,1,118514
19572,1,118514
15416,1,118514
17822,1,118514
6176,1,118514
11918,1,118514
6481,1,118514
19524,1,118514
1897,1,118514
286,1,118514
625,1,118514
15943,1,118514
14736,1,118514
17717,1,118514
6309,1,118514
4053,1,118514
19001,1,118514
17835,1,118514
19627,1,118514
16996,1,118514
2715,1,118514
14793,1,118514
18506,1,118514
7278,1,118514
2929,1,118514
18836,1,118514
11815,1,118514
11421,1,118514
6772,1,118514
11547,1,118514
17461,1,118514
14317,1,118514
2696,1,118514
3896,1,118514
7866,1,118514
16897,1,118514
15592,1,118514
9369,1,118514
2171,1,118514
4371,1,118514
14115,1,118514
17703,1,118514
12425,1,118514
12986,1,118514
1354,1,118514
18274,1,118514
7168,1,118514
1898,1,118514
10887,1,118514
4610,1,118514
8999,1,118514
17741,1,118514
12983,1,118514
8730,1,118514
14311,1,118514
13751,1,118514
8638,1,118514
17463,1,118514
8467,1,118514
1823,1,118514
9614,1,118514
4414,1,118514
7690,1,118514
1049,1,118514
13915,1,118514
19078,1,118514
524,1,118514
5084,1,118514
15702,1,118514
12360,1,118514
6861,1,118514
4552,1,118514
11338,1,118514
1321,1,118514
415,1,118514
6853,1,118514
4892,1,118514
12755,1,118514
14036,1,118514
8571,1,118514
11236,1,118514
2247,1,118514
9506,1,118514
3555,1,118514
9555,1,118514
3774,1,118514
6306,1,118514
18228,1,118514
13922,1,118514
5745,1,118514
12569,1,118514
8915,1,118514
11572,1,118514
16537,1,118514
4623,1,118514
9547,1,118514
4167,1,118514
6651,1,118514
10472,1,118514
16284,1,118514
18012,1,118514
9599,1,118514
13851,1,118514
2562,1,118514
1095,1,118514
13317,1,118514
18988,1,118514
2288,1,118514
17842,1,118514
3360,1,118514
11898,1,118514
7084,1,118514
8086,1,118514
19163,1,118514
15102,1,118514
17003,1,118514
11196,1,118514
4856,1,118514
783,1,118514
8284,1,118514
4301,1,118514
13387,1,118514
8035,1,118514
8689,1,118514
1608,1,118514
16806,1,118514
15735,1,118514
15470,1,118514
540,1,118514
19012,1,118514
18408,1,118514
15110,1,118514
18897,1,118514
11772,1,118514
4865,1,118514
14701,1,118514
2198,1,118514
1820,1,118514
9861,1,118514
10828,1,118514
16012,1,118514
17933,1,118514
11,1,118514
15665,1,118514
1511,1,118514
2382,1,118514
375,1,118514
2275,1,118514
14183,1,118514
14033,1,118514
10288,1,118514
6105,1,118514
11888,1,118514
12201,1,118514
15786,1,118514
7147,1,118514
17978,1,118514
1574,1,118514
10539,1,118514
9974,1,118514
18433,1,118514
15924,1,118514
15141,1,118514
6038,1,118514
15201,1,118514
1740,1,118514
16404,1,118514
13736,1,118514
6130,1,118514
12098,1,118514
7810,1,118514
4149,1,118514
8095,1,118514
680,1,118514
7328,1,118514
10938,1,118514
4282,1,118514
11172,1,118514
6074,1,118514
4785,1,118514
5491,1,118514
3974,1,118514
8902,1,118514
17130,1,118514
10101,1,118514
8122,1,118514
10469,1,118514
18112,1,118514
7862,1,118514
16908,1,118514
1019,1,118514
6820,1,118514
9382,1,118514
9375,1,118514
5956,1,118514
5313,1,118514
4781,1,118514
10919,1,118514
12828,1,118514
19719,1,118514
8088,1,118514
92,1,118514
19913,1,118514
18082,1,118514
19988,1,118514
11113,1,118514
12726,1,118514
5379,1,118514
12377,1,118514
13344,1,118514
716,1,118514
11520,1,118514
9785,1,118514
1711,1,118514
19398,1,118514
14814,1,118514
15154,1,118514
18552,1,118514
9744,1,118514
4034,1,118514
9925,1,118514
7477,1,118514
2783,1,118514
19233,1,118514
3899,1,118514
16152,1,118514
16816,1,118514
5159,1,118514
852,1,118514
12567,1,118514
66,1,118514
7055,1,118514
14818,1,118514
8353,1,118514
672,1,118514
10386,1,118514
395,1,118514
7280,1,118514
1057,1,118514
5037,1,118514
18913,1,118514
13769,1,118514
11903,1,118514
1206,1,118514
2517,1,118514
5624,1,118514
1348,1,118514
1791,1,118514
4944,1,118514
14821,1,118514
5399,1,118514
263,1,118514
5897,1,118514
5767,1,118514
10851,1,118514
14381,1,118514
4818,1,118514
11804,1,118514
12668,1,118514
1736,1,118514
10630,1,118514
3076,1,118514
6096,1,118514
14634,1,118514
3718,1,118514
16112,1,118514
1753,1,118514
8142,1,118514
18785,1,118514
1906,1,118514
14878,1,118514
5179,1,118514
17152,1,118514
7290,1,118514
5814,1,118514
19207,1,118514
19105,1,118514
9971,1,118514
19038,1,118514
11091,1,118514
16690,1,118514
6720,1,118514
12530,1,118514
8704,1,118514
5677,1,118514
5214,1,118514
5985,1,118514
9868,1,118514
19375,1,118514
3706,1,118514
7537,1,118514
11018,1,118514
10953,1,118514
11199,1,118514
17332,1,118514
3736,1,118514
18852,1,118514
4879,1,118514
18452,1,118514
13801,1,118514
6899,1,118514
13937,1,118514
5090,1,118514
1294,1,118514
3091,1,118514
18197,1,118514
7035,1,118514
4106,1,118514
15222,1,118514
11461,1,118514
7330,1,118514
1780,1,118514
13389,1,118514
12407,1,118514
10171,1,118514
9120,1,118514
15708,1,118514
9695,1,118514
18747,1,118514
19342,1,118514
400,1,118514
19657,1,118514
12971,1,118514
1409,1,118514
1141,1,118514
9524,1,118514
7480,1,118514
5674,1,118514
1893,1,118514
9881,3,118515
777,3,118515
19218,3,118515
14265,3,118515
796,3,118515
4885,3,118515
8008,3,118515
16891,3,118515
15214,3,118515
8786,3,118515
13425,3,118515
17829,3,118515
18167,3,118515
11708,3,118515
6311,3,118515
8698,3,118515
19514,3,118515
9595,3,118515
17588,3,118515
19748,3,118515
16176,3,118515
9983,3,118515
19445,3,118515
11158,3,118515
7525,3,118515
17658,3,118515
19187,3,118515
17637,3,118515
6298,3,118515
18215,3,118515
14205,3,118515
5447,3,118515
48,3,118515
10139,3,118515
2383,3,118515
10946,3,118515
19393,3,118515
8706,3,118515
19910,3,118515
6895,3,118515
7450,3,118515
8252,3,118515
12108,3,118515
10445,3,118515
19923,3,118515
18728,3,118515
9393,3,118515
11594,3,118515
9342,3,118515
3461,3,118515
8416,3,118515
11776,3,118515
13445,3,118515
11293,3,118515
19902,3,118515
16049,3,118515
12234,3,118515
3466,3,118515
1436,3,118515
676,3,118515
10650,3,118515
12202,3,118515
7213,3,118515
5456,3,118515
13418,3,118515
19232,3,118515
18954,3,118515
11628,3,118515
16961,3,118515
8800,3,118515
13597,3,118515
2673,3,118515
1931,3,118515
12383,3,118515
9631,3,118515
15717,3,118515
6531,3,118515
3936,3,118515
5685,3,118515
4250,3,118515
3256,3,118515
13501,3,118515
5152,3,118515
430,3,118515
11850,3,118515
1862,3,118515
3357,3,118515
8296,3,118515
13594,3,118515
9664,3,118515
11248,3,118515
4398,3,118515
5081,3,118515
15906,3,118515
5738,3,118515
1524,3,118515
16009,3,118515
18991,3,118515
7671,3,118515
19636,3,118515
8185,3,118515
10684,3,118515
10372,3,118515
6394,3,118515
12589,3,118515
18733,3,118515
4363,3,118515
7045,3,118515
12231,3,118515
12816,3,118515
13933,3,118515
17019,3,118515
6932,3,118515
11808,3,118515
3926,3,118515
16018,3,118515
2300,3,118515
11272,3,118515
6964,3,118515
4097,3,118515
19045,3,118515
9360,3,118515
2643,3,118515
579,3,118515
10529,3,118515
7248,3,118515
19422,3,118515
11109,3,118515
6215,3,118515
2699,3,118515
12957,3,118515
12974,3,118515
9077,3,118515
2858,3,118515
5299,3,118515
14753,3,118515
13576,3,118515
4651,3,118515
11069,3,118515
19511,3,118515
11631,3,118515
15157,3,118515
11273,3,118515
770,3,118515
19890,3,118515
19340,3,118515
13299,3,118515
17409,3,118515
11611,3,118515
2687,3,118515
1583,3,118515
12747,3,118515
1883,3,118515
6755,3,118515
858,3,118515
13987,3,118515
8515,3,118515
14895,3,118515
7589,3,118515
15556,3,118515
419,3,118515
1223,3,118515
4425,3,118515
9021,3,118515
16015,3,118515
1940,3,118515
5952,3,118515
10876,3,118515
3608,3,118515
19432,3,118515
347,3,118515
16448,3,118515
9262,3,118515
19907,3,118515
9070,3,118515
17516,3,118515
3763,3,118515
8029,3,118515
3835,3,118515
2961,3,118515
3971,3,118515
17245,3,118515
18232,3,118515
9728,3,118515
5440,3,118515
5664,3,118515
6886,3,118515
2804,3,118515
11428,3,118515
142,3,118515
2954,3,118515
543,3,118515
17652,3,118515
1158,3,118515
5924,3,118515
7474,3,118515
19944,3,118515
9408,3,118515
5257,3,118515
9155,3,118515
14262,3,118515
2218,3,118515
13421,3,118515
15372,3,118515
15884,3,118515
16456,3,118515
3908,3,118515
19201,3,118515
2294,3,118515
19826,3,118515
5387,3,118515
7289,3,118515
2834,3,118515
7967,3,118515
15228,3,118515
18110,3,118515
5268,3,118515
13748,3,118515
921,3,118515
280,3,118515
2057,3,118515
13269,3,118515
4025,3,118515
13469,3,118515
14930,3,118515
2647,3,118515
12223,3,118515
9725,3,118515
5489,3,118515
456,3,118515
7916,3,118515
4806,3,118515
6665,3,118515
4903,3,118515
3812,3,118515
19332,3,118515
892,3,118515
3385,3,118515
4750,3,118515
3163,3,118515
1357,3,118515
1610,3,118515
14505,3,118515
7107,3,118515
12267,3,118515
3538,3,118515
10106,3,118515
2138,3,118515
16829,3,118515
11340,3,118515
8802,3,118515
16913,3,118515
17587,3,118515
15193,3,118515
15087,3,118515
19193,3,118515
18613,3,118515
3838,3,118515
11839,3,118515
8345,3,118515
4407,3,118515
1677,3,118515
1249,3,118515
15003,3,118515
15511,3,118515
10309,3,118515
19148,3,118515
2655,3,118515
2457,3,118515
19873,3,118515
917,3,118515
9982,3,118515
8514,3,118515
1475,3,118515
2819,3,118515
19645,3,118515
992,3,118515
16753,3,118515
14847,3,118515
15987,3,118515
12791,3,118515
18909,3,118515
17469,3,118515
10148,3,118515
2104,3,118515
15947,3,118515
6959,3,118515
18485,3,118515
2013,3,118515
3753,3,118515
15258,3,118515
12721,3,118515
6474,3,118515
19462,3,118515
1708,3,118515
12074,3,118515
8110,3,118515
14831,3,118515
9662,3,118515
12492,3,118515
116,3,118515
5523,3,118515
16445,3,118515
1065,3,118515
2319,3,118515
2142,3,118515
16788,3,118515
5142,3,118515
18067,3,118515
2870,3,118515
11542,3,118515
14796,3,118515
18295,3,118515
6996,3,118515
9552,3,118515
13942,3,118515
17434,3,118515
9893,3,118515
12365,3,118515
16583,3,118515
14440,3,118515
7190,3,118515
12579,3,118515
11242,3,118515
7895,3,118515
7119,3,118515
13272,3,118515
720,3,118515
7951,3,118515
3113,3,118515
1716,3,118515
18252,3,118515
652,3,118515
18868,3,118515
8953,3,118515
11246,3,118515
12918,3,118515
6600,3,118515
15869,3,118515
15918,3,118515
9376,3,118515
19372,3,118515
8493,3,118515
5850,3,118515
16304,3,118515
19200,3,118515
5395,3,118515
16754,3,118515
4146,3,118515
16238,3,118515
6914,3,118515
14382,3,118515
12513,3,118515
9237,3,118515
2981,3,118515
5867,3,118515
15757,3,118515
15850,3,118515
9336,3,118515
13291,3,118515
19864,3,118515
5604,3,118515
14662,3,118515
3599,3,118515
17961,3,118515
11502,3,118515
8968,3,118515
12262,3,118515
13464,3,118515
6129,3,118515
11408,3,118515
10236,3,118515
3715,3,118515
19949,3,118515
7177,3,118515
11957,3,118515
5135,3,118515
12431,3,118515
4323,3,118515
2526,3,118515
8069,3,118515
1195,3,118515
13590,3,118515
11858,3,118515
18093,3,118515
7836,3,118515
295,3,118515
6322,3,118515
18446,3,118515
18114,3,118515
11219,3,118515
2668,3,118515
17914,3,118515
18560,3,118515
11926,3,118515
10661,3,118515
5533,3,118515
8043,3,118515
1085,3,118515
5578,3,118515
19564,3,118515
17000,3,118515
11723,3,118515
15821,3,118515
10639,3,118515
2469,3,118515
11667,3,118515
7402,3,118515
17295,3,118515
13345,3,118515
972,3,118515
3007,3,118515
19303,3,118515
2287,3,118515
2976,3,118515
4190,3,118515
16335,3,118515
8386,3,118515
916,3,118515
16165,3,118515
11188,3,118515
15938,3,118515
16502,3,118515
13117,3,118515
6576,3,118515
11382,3,118515
51,3,118515
1772,3,118515
6754,3,118515
6558,3,118515
2653,3,118515
8381,3,118515
11685,3,118515
14438,3,118515
5997,3,118515
13355,3,118515
15370,3,118515
557,3,118515
15269,3,118515
8235,3,118515
14738,3,118515
