Date,Id_customer,id_product
2023-06-30 00:00:00,12678,6
2023-06-29 00:00:00,15531,2
2023-07-04 00:00:00,11024,20
2023-07-02 00:00:00,10693,4
2023-06-27 00:00:00,2792,13
2023-06-29 00:00:00,17594,19
2023-07-06 00:00:00,8987,16
2023-06-27 00:00:00,140,5
2023-06-26 00:00:00,6861,16
2023-06-25 00:00:00,15288,10
2023-06-29 00:00:00,15082,17
2023-06-23 00:00:00,18932,7
2023-06-23 00:00:00,11667,14
2023-07-03 00:00:00,9124,7
2023-06-25 00:00:00,2402,14
2023-07-04 00:00:00,4127,8
2023-06-25 00:00:00,11940,8
2023-07-04 00:00:00,12939,7
2023-06-29 00:00:00,10050,7
2023-07-05 00:00:00,19642,19
2023-07-03 00:00:00,17863,6
2023-06-29 00:00:00,2712,14
2023-06-28 00:00:00,19944,3
2023-07-06 00:00:00,12191,15
2023-06-23 00:00:00,487,10
2023-06-26 00:00:00,18433,13
2023-06-23 00:00:00,7045,4
2023-06-29 00:00:00,6020,18
2023-07-02 00:00:00,8566,15
2023-07-05 00:00:00,18065,2
2023-06-23 00:00:00,1967,19
2023-06-26 00:00:00,10932,15
2023-07-01 00:00:00,12277,20
2023-06-27 00:00:00,4734,5
2023-06-25 00:00:00,12842,11
2023-06-25 00:00:00,6118,6
2023-06-24 00:00:00,19814,8
2023-06-28 00:00:00,7506,1
2023-06-26 00:00:00,8235,20
2023-07-06 00:00:00,990,13
2023-06-28 00:00:00,11142,3
2023-07-06 00:00:00,3421,2
2023-07-04 00:00:00,1859,12
2023-06-27 00:00:00,17283,3
2023-07-02 00:00:00,10299,15
2023-07-01 00:00:00,16562,5
2023-06-27 00:00:00,6520,19
2023-06-24 00:00:00,19100,7
2023-07-06 00:00:00,12325,16
2023-06-26 00:00:00,10547,19
2023-07-06 00:00:00,960,18
2023-07-04 00:00:00,9153,4
2023-07-06 00:00:00,6317,13
2023-07-05 00:00:00,15140,8
2023-06-28 00:00:00,15358,14
2023-07-01 00:00:00,13933,13
2023-07-06 00:00:00,12189,17
2023-06-24 00:00:00,2870,20
2023-07-04 00:00:00,18589,15
2023-07-06 00:00:00,5190,15
2023-07-03 00:00:00,9300,1
2023-07-02 00:00:00,19248,5
2023-06-25 00:00:00,15884,14
2023-06-26 00:00:00,18787,9
2023-06-24 00:00:00,6102,8
2023-06-27 00:00:00,7499,9
2023-06-27 00:00:00,16684,9
2023-06-24 00:00:00,18912,6
2023-07-02 00:00:00,14946,6
2023-07-06 00:00:00,8933,11
2023-07-02 00:00:00,3194,3
2023-07-04 00:00:00,3737,15
2023-06-26 00:00:00,15954,9
2023-07-04 00:00:00,17366,1
2023-06-25 00:00:00,18431,2
2023-06-26 00:00:00,6855,14
2023-06-24 00:00:00,18318,4
2023-07-04 00:00:00,10716,8
2023-07-05 00:00:00,12769,4
2023-07-05 00:00:00,13725,12
2023-06-24 00:00:00,7295,7
2023-07-03 00:00:00,15866,19
2023-07-03 00:00:00,3437,17
2023-06-26 00:00:00,15558,11
2023-07-04 00:00:00,2020,3
2023-06-26 00:00:00,5904,9
2023-06-25 00:00:00,1749,12
2023-07-04 00:00:00,3964,9
2023-06-30 00:00:00,6540,9
2023-06-29 00:00:00,3619,5
2023-06-29 00:00:00,3413,10
2023-07-03 00:00:00,2936,17
2023-06-26 00:00:00,6094,2
2023-06-29 00:00:00,4741,9
2023-06-30 00:00:00,10174,6
2023-06-25 00:00:00,12513,14
2023-07-02 00:00:00,1506,18
2023-06-27 00:00:00,18279,8
2023-07-02 00:00:00,17278,6
2023-07-04 00:00:00,13427,15
2023-06-30 00:00:00,8004,6
2023-06-26 00:00:00,4409,14
2023-07-01 00:00:00,15507,12
2023-06-23 00:00:00,7681,5
2023-07-05 00:00:00,16465,20
2023-06-26 00:00:00,10596,14
2023-07-01 00:00:00,11060,15
2023-06-27 00:00:00,12850,15
2023-07-02 00:00:00,18233,13
2023-06-30 00:00:00,1372,14
2023-06-28 00:00:00,2747,13
2023-06-29 00:00:00,222,4
2023-07-06 00:00:00,2446,4
2023-07-06 00:00:00,18303,3
2023-07-01 00:00:00,16767,20
2023-06-27 00:00:00,18823,8
2023-06-24 00:00:00,7950,11
2023-06-28 00:00:00,14596,5
2023-07-03 00:00:00,15694,12
2023-06-27 00:00:00,6109,20
2023-07-06 00:00:00,9035,12
2023-06-24 00:00:00,7768,3
2023-06-27 00:00:00,14482,13
2023-06-23 00:00:00,7392,11
2023-07-01 00:00:00,11722,16
2023-06-30 00:00:00,15902,20
2023-06-26 00:00:00,10326,11
2023-06-26 00:00:00,238,16
2023-06-23 00:00:00,13481,1
2023-06-24 00:00:00,10122,19
2023-07-04 00:00:00,15895,7
2023-07-03 00:00:00,4253,17
2023-07-01 00:00:00,16184,13
2023-07-06 00:00:00,11551,2
2023-06-24 00:00:00,10875,8
2023-06-25 00:00:00,12955,14
2023-07-03 00:00:00,233,5
2023-06-29 00:00:00,15635,7
2023-07-04 00:00:00,4587,9
2023-06-29 00:00:00,8856,8
2023-07-02 00:00:00,12385,3
2023-07-05 00:00:00,15951,18
2023-07-04 00:00:00,2665,3
2023-06-28 00:00:00,11448,15
2023-06-29 00:00:00,15029,9
2023-07-01 00:00:00,3129,1
2023-06-23 00:00:00,3774,1
2023-06-28 00:00:00,16280,1
2023-07-05 00:00:00,7033,17
2023-06-27 00:00:00,15590,13
2023-06-30 00:00:00,8748,6
2023-07-02 00:00:00,12732,19
2023-06-29 00:00:00,8091,18
2023-06-24 00:00:00,829,5
2023-06-23 00:00:00,6378,17
2023-06-26 00:00:00,19119,18
2023-07-05 00:00:00,11151,3
2023-06-25 00:00:00,2224,20
2023-06-30 00:00:00,5924,10
2023-06-30 00:00:00,11666,6
2023-06-30 00:00:00,10786,3
2023-06-25 00:00:00,14589,16
2023-06-26 00:00:00,852,6
2023-06-29 00:00:00,437,5
2023-06-30 00:00:00,19089,17
2023-06-24 00:00:00,17877,14
2023-06-29 00:00:00,14499,13
2023-07-02 00:00:00,6295,12
2023-07-06 00:00:00,1721,15
2023-07-01 00:00:00,10146,4
2023-06-24 00:00:00,9911,18
2023-06-26 00:00:00,12676,18
2023-06-25 00:00:00,6833,8
2023-07-04 00:00:00,296,8
2023-07-03 00:00:00,5982,1
2023-06-26 00:00:00,9698,11
2023-06-24 00:00:00,17849,7
2023-06-30 00:00:00,1843,2
2023-06-24 00:00:00,9735,18
2023-06-24 00:00:00,14875,6
2023-06-29 00:00:00,3658,17
2023-07-02 00:00:00,3213,8
2023-06-27 00:00:00,3054,8
2023-07-01 00:00:00,1129,8
2023-07-04 00:00:00,6828,8
2023-07-02 00:00:00,10365,17
2023-06-25 00:00:00,18010,5
2023-07-03 00:00:00,2329,2
2023-06-29 00:00:00,10995,1
2023-06-30 00:00:00,13259,14
2023-06-30 00:00:00,9821,4
2023-06-28 00:00:00,11137,13
2023-06-23 00:00:00,790,14
2023-07-02 00:00:00,19201,16
2023-07-01 00:00:00,8661,16
2023-06-26 00:00:00,3571,6
2023-07-05 00:00:00,11564,13
2023-07-01 00:00:00,7692,12
2023-07-05 00:00:00,6828,6
2023-07-06 00:00:00,5408,15
2023-06-26 00:00:00,9512,4
2023-06-23 00:00:00,16917,4
2023-06-29 00:00:00,15922,14
2023-06-23 00:00:00,6873,1
2023-06-28 00:00:00,761,1
2023-06-28 00:00:00,17676,2
2023-07-05 00:00:00,5147,4
2023-06-23 00:00:00,505,8
2023-06-28 00:00:00,63,14
2023-06-27 00:00:00,8483,9
2023-06-26 00:00:00,17149,13
2023-07-06 00:00:00,19001,17
2023-06-26 00:00:00,1291,7
2023-07-06 00:00:00,8590,19
2023-07-05 00:00:00,16966,12
2023-06-28 00:00:00,17510,4
2023-06-29 00:00:00,10802,20
2023-06-30 00:00:00,6753,17
2023-07-04 00:00:00,1311,7
2023-06-28 00:00:00,634,20
2023-07-03 00:00:00,13255,16
2023-06-24 00:00:00,16800,6
2023-07-05 00:00:00,4950,12
2023-07-05 00:00:00,4876,11
2023-07-01 00:00:00,18132,5
2023-07-02 00:00:00,4459,5
2023-07-04 00:00:00,16200,18
2023-07-02 00:00:00,2224,11
2023-06-29 00:00:00,15938,4
2023-06-30 00:00:00,10561,11
2023-06-23 00:00:00,1960,11
2023-07-01 00:00:00,17953,13
2023-07-04 00:00:00,17733,9
2023-07-05 00:00:00,18886,9
2023-06-28 00:00:00,1543,9
2023-07-02 00:00:00,1619,9
2023-07-05 00:00:00,17114,17
2023-06-25 00:00:00,9857,19
2023-06-29 00:00:00,12765,4
2023-06-23 00:00:00,17624,15
2023-06-24 00:00:00,7485,17
2023-07-06 00:00:00,4074,17
2023-06-26 00:00:00,2431,13
2023-06-30 00:00:00,11981,16
2023-06-27 00:00:00,975,13
2023-06-26 00:00:00,12681,14
2023-06-28 00:00:00,8733,14
2023-06-27 00:00:00,17182,5
2023-06-28 00:00:00,14194,14
2023-06-27 00:00:00,5928,6
2023-07-05 00:00:00,1118,15
2023-06-24 00:00:00,18114,12
2023-06-29 00:00:00,12759,2
2023-06-23 00:00:00,18760,16
2023-07-05 00:00:00,19386,2
2023-07-05 00:00:00,9617,18
2023-06-29 00:00:00,14600,14
2023-07-04 00:00:00,9394,9
2023-06-23 00:00:00,18490,12
2023-06-29 00:00:00,8115,3
2023-07-04 00:00:00,11768,16
2023-06-23 00:00:00,7940,7
2023-07-02 00:00:00,1891,13
2023-07-03 00:00:00,17533,7
2023-06-25 00:00:00,16419,17
2023-07-06 00:00:00,1758,19
2023-07-01 00:00:00,16158,1
2023-06-24 00:00:00,4138,7
2023-07-01 00:00:00,3101,15
2023-07-04 00:00:00,9525,7
2023-06-25 00:00:00,1476,8
2023-07-02 00:00:00,787,16
2023-07-02 00:00:00,9134,3
2023-06-30 00:00:00,616,16
2023-07-03 00:00:00,5755,13
2023-07-01 00:00:00,3233,9
2023-06-26 00:00:00,2025,16
2023-07-06 00:00:00,8074,3
2023-07-02 00:00:00,5034,12
2023-07-04 00:00:00,16341,7
2023-07-05 00:00:00,5970,7
2023-06-25 00:00:00,251,11
2023-06-26 00:00:00,12422,9
2023-07-05 00:00:00,4317,4
2023-07-04 00:00:00,10003,1
2023-06-25 00:00:00,8368,7
2023-07-05 00:00:00,7232,19
2023-06-25 00:00:00,17158,12
2023-06-30 00:00:00,19035,18
2023-07-04 00:00:00,5366,13
2023-06-28 00:00:00,14747,4
2023-06-26 00:00:00,3908,13
2023-06-26 00:00:00,4492,11
2023-06-23 00:00:00,3887,14
2023-07-03 00:00:00,17519,1
2023-06-28 00:00:00,1059,11
2023-06-30 00:00:00,8876,1
2023-06-24 00:00:00,12517,10
2023-06-23 00:00:00,13495,17
2023-07-03 00:00:00,10690,4
2023-07-04 00:00:00,13522,13
2023-07-01 00:00:00,18889,11
2023-06-30 00:00:00,17325,7
2023-06-27 00:00:00,7855,11
2023-06-23 00:00:00,5166,16
2023-06-30 00:00:00,15441,20
2023-07-05 00:00:00,17563,20
2023-06-26 00:00:00,11266,6
2023-06-30 00:00:00,18607,8
2023-07-03 00:00:00,13326,7
2023-06-29 00:00:00,9402,3
2023-06-29 00:00:00,4178,3
2023-06-26 00:00:00,13553,4
2023-07-01 00:00:00,19052,17
2023-06-26 00:00:00,4590,2
2023-06-24 00:00:00,19445,4
2023-07-02 00:00:00,5726,8
2023-06-25 00:00:00,7855,18
2023-07-03 00:00:00,12312,11
2023-07-02 00:00:00,12815,18
2023-06-24 00:00:00,4676,9
2023-06-26 00:00:00,15026,4
2023-07-05 00:00:00,19,2
2023-06-28 00:00:00,11981,7
2023-06-23 00:00:00,18619,3
2023-07-02 00:00:00,2956,3
2023-06-23 00:00:00,18143,14
2023-06-29 00:00:00,3866,8
2023-06-23 00:00:00,18352,4
2023-06-26 00:00:00,9493,11
2023-07-01 00:00:00,1484,9
2023-06-24 00:00:00,13032,7
2023-06-25 00:00:00,308,3
2023-06-30 00:00:00,16379,20
2023-06-24 00:00:00,7503,1
2023-06-26 00:00:00,2084,5
2023-06-26 00:00:00,6560,1
2023-07-05 00:00:00,1123,15
2023-06-27 00:00:00,7915,9
2023-06-23 00:00:00,9810,15
2023-06-24 00:00:00,17346,19
2023-06-29 00:00:00,12639,4
2023-06-30 00:00:00,3374,9
2023-06-24 00:00:00,13971,2
2023-06-25 00:00:00,12458,9
2023-07-03 00:00:00,1117,14
2023-06-28 00:00:00,1803,13
2023-06-23 00:00:00,8988,20
2023-07-03 00:00:00,3286,20
2023-06-24 00:00:00,15906,1
2023-07-02 00:00:00,1359,1
2023-06-28 00:00:00,2634,11
2023-06-25 00:00:00,807,8
2023-07-02 00:00:00,5555,2
2023-06-25 00:00:00,4971,20
2023-07-06 00:00:00,15112,5
2023-06-24 00:00:00,14499,19
2023-07-03 00:00:00,12545,15
2023-07-06 00:00:00,17636,10
2023-07-06 00:00:00,17194,7
2023-06-28 00:00:00,14658,14
2023-06-26 00:00:00,8909,17
2023-07-06 00:00:00,16834,11
2023-06-24 00:00:00,12500,19
2023-06-30 00:00:00,12189,9
2023-06-23 00:00:00,18382,3
2023-06-30 00:00:00,5135,20
2023-06-27 00:00:00,19899,6
2023-06-27 00:00:00,19522,2
2023-06-24 00:00:00,1946,18
2023-06-30 00:00:00,19760,14
2023-06-24 00:00:00,14393,5
2023-07-06 00:00:00,7103,7
2023-07-02 00:00:00,19104,2
2023-06-23 00:00:00,13385,11
2023-06-26 00:00:00,15702,12
2023-07-01 00:00:00,14323,9
2023-06-23 00:00:00,7812,13
2023-06-23 00:00:00,6154,3
2023-07-05 00:00:00,12044,10
2023-06-29 00:00:00,5290,19
2023-06-23 00:00:00,13651,15
2023-06-29 00:00:00,14016,12
2023-07-02 00:00:00,4687,13
2023-06-25 00:00:00,15357,8
2023-07-04 00:00:00,9252,17
2023-06-30 00:00:00,16665,14
2023-06-27 00:00:00,12822,19
2023-06-24 00:00:00,14730,18
2023-06-23 00:00:00,12335,17
2023-06-27 00:00:00,9779,9
2023-06-29 00:00:00,10018,2
2023-06-30 00:00:00,16785,14
2023-07-03 00:00:00,14201,16
2023-06-25 00:00:00,4884,20
2023-06-23 00:00:00,17077,16
2023-06-24 00:00:00,16979,3
2023-07-01 00:00:00,12859,20
2023-07-01 00:00:00,13975,9
2023-07-05 00:00:00,18258,2
2023-06-24 00:00:00,6191,13
2023-07-05 00:00:00,512,10
2023-07-06 00:00:00,15206,18
2023-06-30 00:00:00,8613,11
2023-07-01 00:00:00,3647,20
2023-06-30 00:00:00,3418,9
2023-06-23 00:00:00,10014,6
2023-07-05 00:00:00,15101,14
2023-07-06 00:00:00,6891,7
2023-06-23 00:00:00,7196,4
2023-06-28 00:00:00,19629,19
2023-06-28 00:00:00,2991,18
2023-06-26 00:00:00,1781,12
2023-07-03 00:00:00,16960,1
2023-07-03 00:00:00,6151,1
2023-07-01 00:00:00,17497,12
2023-06-27 00:00:00,15657,10
2023-07-02 00:00:00,2160,5
2023-06-28 00:00:00,15515,17
2023-06-24 00:00:00,14645,18
2023-06-24 00:00:00,1729,9
2023-07-06 00:00:00,18116,19
2023-06-24 00:00:00,12422,15
2023-06-28 00:00:00,12230,15
2023-06-25 00:00:00,11445,15
2023-07-05 00:00:00,13494,15
2023-06-25 00:00:00,1690,8
2023-07-01 00:00:00,12745,13
2023-06-24 00:00:00,8901,18
2023-07-05 00:00:00,19295,3
2023-06-24 00:00:00,2642,13
2023-06-25 00:00:00,1884,10
2023-06-29 00:00:00,12232,5
2023-06-30 00:00:00,18056,11
2023-07-06 00:00:00,9962,14
2023-07-02 00:00:00,11353,19
2023-07-06 00:00:00,1815,11
2023-06-30 00:00:00,17561,17
2023-06-27 00:00:00,17790,3
2023-06-23 00:00:00,5103,15
2023-06-23 00:00:00,11945,4
2023-06-27 00:00:00,3296,8
2023-06-30 00:00:00,16504,9
2023-07-04 00:00:00,1656,13
2023-06-27 00:00:00,5305,19
2023-07-03 00:00:00,2327,11
2023-06-25 00:00:00,16842,15
2023-07-02 00:00:00,17240,19
2023-07-03 00:00:00,12660,5
2023-07-02 00:00:00,7932,7
2023-07-01 00:00:00,19852,5
2023-06-29 00:00:00,14979,4
2023-07-05 00:00:00,4600,20
2023-07-06 00:00:00,2213,20
2023-06-28 00:00:00,40,2
2023-07-03 00:00:00,1308,2
2023-06-26 00:00:00,1829,18
2023-06-25 00:00:00,2044,14
2023-07-03 00:00:00,9476,2
2023-07-05 00:00:00,8023,3
2023-07-06 00:00:00,774,16
2023-06-27 00:00:00,7340,2
2023-06-29 00:00:00,7972,2
2023-06-24 00:00:00,7205,7
2023-06-30 00:00:00,2209,16
2023-06-27 00:00:00,12660,6
2023-07-06 00:00:00,7042,10
2023-07-06 00:00:00,14208,18
2023-07-04 00:00:00,1728,15
2023-06-26 00:00:00,18527,9
2023-06-23 00:00:00,16655,16
2023-06-23 00:00:00,18402,5
2023-07-02 00:00:00,2840,10
2023-07-05 00:00:00,14308,2
2023-06-27 00:00:00,14167,3
2023-06-25 00:00:00,13323,10
2023-06-27 00:00:00,15789,2
2023-07-01 00:00:00,14708,7
2023-07-05 00:00:00,16409,8
2023-07-01 00:00:00,8990,13
2023-07-03 00:00:00,14328,18
2023-07-01 00:00:00,12055,11
2023-07-03 00:00:00,17825,11
2023-07-04 00:00:00,1226,16
2023-07-01 00:00:00,7857,10
2023-06-27 00:00:00,10592,2
2023-07-06 00:00:00,15760,4
2023-07-03 00:00:00,4572,9
2023-07-05 00:00:00,8330,18
2023-06-26 00:00:00,6061,3
2023-06-23 00:00:00,9445,12
2023-06-26 00:00:00,8490,9
2023-06-29 00:00:00,7315,2
2023-06-23 00:00:00,13944,9
2023-06-30 00:00:00,4992,2
2023-07-01 00:00:00,8474,16
2023-06-24 00:00:00,3960,2
2023-07-06 00:00:00,18030,18
2023-07-05 00:00:00,16588,20
2023-06-28 00:00:00,8222,20
2023-06-23 00:00:00,9278,15
2023-07-01 00:00:00,17058,14
2023-07-02 00:00:00,4982,3
2023-06-24 00:00:00,11544,13
2023-06-28 00:00:00,14168,18
2023-06-27 00:00:00,3465,4
2023-06-27 00:00:00,5188,12
2023-06-24 00:00:00,14381,6
2023-06-27 00:00:00,4942,1
2023-07-05 00:00:00,7980,6
2023-07-02 00:00:00,1031,10
2023-07-06 00:00:00,14079,13
2023-07-03 00:00:00,6787,10
2023-06-28 00:00:00,17279,1
2023-06-25 00:00:00,19479,16
2023-07-04 00:00:00,1760,11
2023-07-05 00:00:00,5639,4
2023-06-27 00:00:00,19706,2
2023-06-27 00:00:00,12184,5
2023-07-03 00:00:00,14116,12
2023-06-27 00:00:00,13895,6
2023-06-30 00:00:00,11181,11
2023-07-04 00:00:00,7678,9
2023-06-25 00:00:00,10747,5
2023-06-27 00:00:00,12883,2
2023-06-24 00:00:00,17168,13
2023-07-06 00:00:00,14812,3
2023-06-29 00:00:00,16142,3
2023-07-05 00:00:00,16954,10
2023-06-29 00:00:00,293,14
2023-06-23 00:00:00,13171,6
2023-07-03 00:00:00,1190,10
2023-07-02 00:00:00,16792,16
2023-07-04 00:00:00,14441,17
2023-06-27 00:00:00,10784,6
2023-07-02 00:00:00,19849,12
2023-06-29 00:00:00,8701,8
2023-07-03 00:00:00,4746,2
2023-07-02 00:00:00,15202,19
2023-06-24 00:00:00,5539,19
2023-07-06 00:00:00,2489,12
2023-07-06 00:00:00,10875,20
2023-06-29 00:00:00,16276,19
2023-06-29 00:00:00,3155,1
2023-06-27 00:00:00,1751,7
2023-07-03 00:00:00,2025,2
2023-06-30 00:00:00,11487,17
2023-06-29 00:00:00,4322,11
2023-06-24 00:00:00,2544,8
2023-06-26 00:00:00,18934,1
2023-06-26 00:00:00,13597,20
2023-06-25 00:00:00,3980,18
2023-07-05 00:00:00,12527,10
2023-06-25 00:00:00,1581,18
2023-07-05 00:00:00,8247,3
2023-07-05 00:00:00,19534,10
2023-07-01 00:00:00,18663,3
2023-06-30 00:00:00,1806,12
2023-07-03 00:00:00,1369,2
2023-06-25 00:00:00,18651,3
2023-06-25 00:00:00,1347,2
2023-06-26 00:00:00,11797,4
2023-06-27 00:00:00,5951,6
2023-07-02 00:00:00,13924,13
2023-06-25 00:00:00,13390,5
2023-07-03 00:00:00,7439,5
2023-07-02 00:00:00,15286,5
2023-07-01 00:00:00,17502,8
2023-06-28 00:00:00,18287,9
2023-07-06 00:00:00,7674,17
2023-07-06 00:00:00,6287,9
2023-07-04 00:00:00,13390,9
2023-06-28 00:00:00,5529,18
2023-06-25 00:00:00,6374,4
2023-07-04 00:00:00,16984,12
2023-07-02 00:00:00,13091,7
2023-07-05 00:00:00,9212,17
2023-07-03 00:00:00,14563,14
2023-07-04 00:00:00,3953,20
2023-06-29 00:00:00,13521,10
2023-07-05 00:00:00,10777,9
2023-07-02 00:00:00,6942,10
2023-06-23 00:00:00,8944,16
2023-07-02 00:00:00,10417,2
2023-06-24 00:00:00,10525,16
2023-07-01 00:00:00,5157,15
2023-06-28 00:00:00,2697,11
2023-06-28 00:00:00,19466,3
2023-06-29 00:00:00,18998,16
2023-06-30 00:00:00,6842,18
2023-06-30 00:00:00,9515,9
2023-07-01 00:00:00,5380,4
2023-06-24 00:00:00,14681,13
2023-06-27 00:00:00,6796,7
2023-07-05 00:00:00,13098,6
2023-07-05 00:00:00,6792,6
2023-06-30 00:00:00,3920,11
2023-06-27 00:00:00,13256,3
2023-06-23 00:00:00,19535,12
2023-06-28 00:00:00,10496,16
2023-07-03 00:00:00,3401,11
2023-06-28 00:00:00,8552,19
2023-06-28 00:00:00,10712,18
2023-06-26 00:00:00,19407,8
2023-07-02 00:00:00,13749,10
2023-07-04 00:00:00,3423,17
2023-06-28 00:00:00,10682,2
2023-06-30 00:00:00,3662,9
2023-07-02 00:00:00,12500,6
2023-06-29 00:00:00,3135,18
2023-07-04 00:00:00,11510,11
2023-06-28 00:00:00,6429,19
2023-06-23 00:00:00,7730,10
2023-06-28 00:00:00,18623,15
2023-07-01 00:00:00,11547,12
2023-07-05 00:00:00,9606,8
2023-06-27 00:00:00,9926,18
2023-06-29 00:00:00,4941,6
2023-06-27 00:00:00,17098,15
2023-06-23 00:00:00,616,3
2023-06-28 00:00:00,8443,1
2023-06-27 00:00:00,7733,11
2023-07-05 00:00:00,8179,15
2023-06-27 00:00:00,11264,9
2023-06-25 00:00:00,14898,15
2023-06-24 00:00:00,3626,4
2023-06-30 00:00:00,13389,17
2023-06-27 00:00:00,13356,15
2023-06-27 00:00:00,10891,4
2023-06-29 00:00:00,15559,14
2023-07-01 00:00:00,12123,16
2023-06-29 00:00:00,17681,3
2023-06-30 00:00:00,16598,4
2023-06-26 00:00:00,10517,5
2023-07-04 00:00:00,341,4
2023-07-04 00:00:00,1344,6
2023-06-24 00:00:00,17780,14
2023-07-06 00:00:00,14591,14
2023-06-25 00:00:00,9888,1
2023-07-04 00:00:00,17609,15
2023-07-06 00:00:00,747,2
2023-06-30 00:00:00,13199,18
2023-06-23 00:00:00,4624,3
2023-07-02 00:00:00,4350,6
2023-06-29 00:00:00,85,2
2023-06-23 00:00:00,9200,18
2023-06-28 00:00:00,534,17
2023-06-28 00:00:00,6468,15
2023-06-25 00:00:00,143,10
2023-06-25 00:00:00,1004,15
2023-06-23 00:00:00,13372,13
2023-06-29 00:00:00,7722,17
2023-06-24 00:00:00,3798,9
2023-06-29 00:00:00,6097,4
2023-07-04 00:00:00,14966,4
2023-06-27 00:00:00,6735,19
2023-07-04 00:00:00,13238,7
2023-06-27 00:00:00,14136,15
2023-07-01 00:00:00,8376,5
2023-06-24 00:00:00,13163,18
2023-06-23 00:00:00,4270,2
2023-06-23 00:00:00,17420,5
2023-07-02 00:00:00,15957,17
2023-06-24 00:00:00,6361,8
2023-07-01 00:00:00,15473,3
2023-07-02 00:00:00,5086,13
2023-06-30 00:00:00,3808,4
2023-07-03 00:00:00,1164,7
2023-07-04 00:00:00,6699,4
2023-06-28 00:00:00,11001,8
2023-07-01 00:00:00,13285,10
2023-07-06 00:00:00,11041,17
2023-06-24 00:00:00,18446,20
2023-06-23 00:00:00,15059,5
2023-07-06 00:00:00,17024,5
2023-06-25 00:00:00,2473,20
2023-06-29 00:00:00,7626,17
2023-06-30 00:00:00,10934,17
2023-06-26 00:00:00,11943,19
2023-07-05 00:00:00,7797,8
2023-07-01 00:00:00,14923,13
2023-06-26 00:00:00,16689,11
2023-07-04 00:00:00,3942,12
2023-07-01 00:00:00,2542,9
2023-07-05 00:00:00,19498,7
2023-07-02 00:00:00,2638,10
2023-06-26 00:00:00,19110,7
2023-06-29 00:00:00,4056,14
2023-06-23 00:00:00,19854,20
2023-06-25 00:00:00,9967,12
2023-07-03 00:00:00,5620,2
2023-06-27 00:00:00,14808,10
2023-07-05 00:00:00,5806,15
2023-06-26 00:00:00,8525,18
2023-07-03 00:00:00,7093,6
2023-07-02 00:00:00,840,11
2023-06-23 00:00:00,8433,17
2023-06-28 00:00:00,4340,15
2023-06-30 00:00:00,8731,10
2023-06-25 00:00:00,2347,1
2023-06-26 00:00:00,5997,3
2023-06-29 00:00:00,6539,12
2023-07-02 00:00:00,12395,15
2023-07-06 00:00:00,6055,19
2023-07-06 00:00:00,4958,14
2023-07-03 00:00:00,5891,1
2023-07-06 00:00:00,18002,10
2023-07-06 00:00:00,6258,3
2023-06-23 00:00:00,2937,11
2023-07-06 00:00:00,19093,14
2023-07-01 00:00:00,19068,11
2023-06-24 00:00:00,6950,12
2023-07-04 00:00:00,15718,16
2023-06-26 00:00:00,6699,19
2023-07-06 00:00:00,15847,16
2023-06-26 00:00:00,1569,13
2023-07-01 00:00:00,16411,15
2023-07-05 00:00:00,10466,15
2023-07-02 00:00:00,3445,9
2023-06-24 00:00:00,2044,8
2023-06-28 00:00:00,19717,1
2023-06-24 00:00:00,9155,1
2023-06-26 00:00:00,3124,17
2023-06-28 00:00:00,10639,19
2023-06-27 00:00:00,11665,10
2023-07-05 00:00:00,6313,8
2023-06-28 00:00:00,16303,2
2023-06-23 00:00:00,13918,16
2023-06-25 00:00:00,13955,2
2023-06-26 00:00:00,7117,4
2023-06-28 00:00:00,17262,16
2023-06-29 00:00:00,12584,13
2023-06-28 00:00:00,16501,12
2023-06-27 00:00:00,18827,20
2023-07-02 00:00:00,18852,20
2023-06-28 00:00:00,2368,13
2023-07-04 00:00:00,16020,5
2023-06-30 00:00:00,7847,15
2023-07-02 00:00:00,13371,2
2023-07-05 00:00:00,19742,7
2023-07-05 00:00:00,14018,9
2023-07-06 00:00:00,18700,17
2023-06-26 00:00:00,654,18
2023-06-26 00:00:00,13002,3
2023-07-06 00:00:00,5131,5
2023-07-04 00:00:00,14927,13
2023-06-23 00:00:00,12068,15
2023-06-24 00:00:00,7383,14
2023-07-04 00:00:00,10605,20
2023-06-24 00:00:00,8124,13
2023-07-01 00:00:00,14582,7
2023-06-28 00:00:00,2452,11
2023-06-28 00:00:00,12220,5
2023-06-25 00:00:00,660,20
2023-06-26 00:00:00,214,5
2023-07-02 00:00:00,15908,17
2023-07-05 00:00:00,11525,4
2023-06-26 00:00:00,19325,14
2023-07-04 00:00:00,18242,13
2023-06-25 00:00:00,6139,3
2023-06-23 00:00:00,6666,4
2023-06-27 00:00:00,12296,2
2023-07-01 00:00:00,5453,18
2023-07-06 00:00:00,14287,5
2023-06-30 00:00:00,13146,17
2023-06-29 00:00:00,6605,11
2023-07-05 00:00:00,5938,1
2023-07-02 00:00:00,16937,1
2023-07-05 00:00:00,4646,4
2023-07-03 00:00:00,10021,8
2023-07-01 00:00:00,2992,7
2023-07-06 00:00:00,8805,10
2023-07-01 00:00:00,5414,16
2023-06-23 00:00:00,531,13
2023-06-24 00:00:00,2703,16
2023-06-24 00:00:00,14765,12
2023-06-23 00:00:00,9578,1
2023-06-23 00:00:00,16719,2
2023-07-02 00:00:00,19034,2
